,YEAR,MONTH,DAY,TIME_PST,TIME_FLAG,SURF_TEMP_C,SURF_FLAG,BOT_TEMP_C,BOT_FLAG
34611,2011,5,27,1100,0.0,17.5,0,NaN,0.0
34612,2011,5,28,1100,0.0,18.2,0,18.1,0.0
34613,2011,5,29,845,0.0,17.8,0,NaN,0.0
34614,2011,5,30,1241,0.0,18.3,0,18.3,0.0
34615,2011,5,31,1022,0.0,18,0,17.1,0.0
34616,2011,6,1,830,0.0,17.3,0,12.4,0.0
34617,2011,6,2,1030,0.0,18,0,17.7,0.0
34618,2011,6,3,1130,0.0,17.3,0,17.0,0.0
34619,2011,6,4,1030,0.0,17.3,0,15.2,0.0
34620,2011,6,5,1230,0.0,17.5,0,13.5,0.0
34621,2011,6,6,820,0.0,17.6,0,16.1,0.0
34622,2011,6,7,1000,0.0,17.5,0,16.2,0.0
34623,2011,6,8,1030,0.0,17.1,0,16.2,0.0
34624,2011,6,9,1130,0.0,16.5,0,15.9,0.0
34625,2011,6,10,1230,0.0,16.6,0,15.2,0.0
34626,2011,6,11,1045,0.0,16.4,0,15.4,0.0
34627,2011,6,12,956,0.0,17,0,16.9,0.0
34628,2011,6,13,820,0.0,17.4,0,17.4,0.0
34629,2011,6,14,1015,0.0,18.2,0,17.8,0.0
34630,2011,6,15,1200,0.0,18.3,0,18.2,0.0
34631,2011,6,16,1030,0.0,18,0,18.0,0.0
34632,2011,6,17,1145,0.0,18.2,0,18.1,0.0
34633,2011,6,18,1030,0.0,18.6,0,18.3,0.0
34634,2011,6,19,942,0.0,19.4,0,18.8,0.0
34635,2011,6,20,820,0.0,18.8,0,18.0,0.0
34636,2011,6,21,1030,0.0,19.3,0,19.2,0.0
34637,2011,6,22,1100,0.0,19.7,0,NaN,0.0
34638,2011,6,23,1317,0.0,19.1,0,19.0,0.0
34639,2011,6,24,1130,0.0,18.5,0,NaN,0.0
34640,2011,6,25,1030,0.0,18,0,16.8,0.0
34641,2011,6,26,950,0.0,18.9,0,18.1,0.0
34642,2011,6,27,820,0.0,18.7,0,15.5,0.0
34643,2011,6,28,1000,0.0,19.4,0,19.4,0.0
34644,2011,6,29,1100,0.0,19.8,0,17.4,0.0
34645,2011,6,30,815,0.0,18.8,0,16.7,0.0
34646,2011,7,1,1130,0.0,20.2,0,18.3,0.0
34647,2011,7,2,1000,0.0,20,0,18.7,0.0
34648,2011,7,3,930,0.0,20.6,0,17.6,0.0
34649,2011,7,4,820,0.0,20.9,0,19.2,0.0
34650,2011,7,5,1100,0.0,22.1,0,16.4,0.0
34651,2011,7,6,930,0.0,22.2,0,17.8,0.0
34652,2011,7,7,1120,2.0,21.1,0,19.6,0.0
34653,2011,7,8,1030,0.0,19.2,0,15.7,0.0
34654,2011,7,9,1200,0.0,20.6,0,19.5,0.0
34655,2011,7,10,930,0.0,21.1,0,18.7,0.0
34656,2011,7,11,820,0.0,20.2,0,20.3,0.0
34657,2011,7,12,1100,2.0,20.5,0,20.4,0.0
34658,2011,7,13,1100,0.0,20,0,20.0,0.0
34659,2011,7,14,900,2.0,20.3,0,19.7,0.0
34660,2011,7,15,1250,0.0,21.3,0,20.9,0.0
34661,2011,7,16,1100,0.0,21.2,0,21.0,0.0
34662,2011,7,17,934,0.0,21.1,0,18.8,0.0
34663,2011,7,18,820,0.0,20.6,0,15.7,0.0
34664,2011,7,19,1040,0.0,21.5,0,20.9,0.0
34665,2011,7,20,1015,0.0,21.5,0,21.1,0.0
34666,2011,7,21,930,0.0,20.4,0,15.7,0.0
34667,2011,7,22,900,0.0,20.5,0,16.2,0.0
34668,2011,7,23,1020,0.0,21.2,0,20.5,0.0
34669,2011,7,24,1058,0.0,21.2,0,20.3,2.0
34670,2011,7,25,820,0.0,20.9,0,18.5,0.0
34671,2011,7,26,1020,0.0,21.6,0,NaN,0.0
34672,2011,7,27,1030,0.0,21.2,0,21.2,0.0
34673,2011,7,28,830,0.0,21.3,0,21.4,0.0
34674,2011,7,29,1045,2.0,21.8,0,21.8,0.0
34675,2011,7,30,1000,0.0,21.2,0,21.3,0.0
34676,2011,7,31,1000,0.0,20.6,0,19.2,0.0
34677,2011,8,1,820,0.0,18.7,0,16.0,0.0
34678,2011,8,2,930,0.0,16.4,0,13.7,0.0
34679,2011,8,3,830,0.0,15.2,0,NaN,0.0
34680,2011,8,4,900,0.0,16.7,0,14.0,0.0
34681,2011,8,5,920,0.0,17.9,0,14.7,0.0
34682,2011,8,6,1000,0.0,18.5,0,16.0,0.0
34683,2011,8,7,925,0.0,18.3,0,14.6,0.0
34684,2011,8,8,820,0.0,18.4,0,18.5,0.0
34685,2011,8,9,1100,0.0,18.8,0,17.8,0.0
34686,2011,8,10,1100,0.0,19.1,0,NaN,0.0
34687,2011,8,11,800,0.0,19.4,0,18.7,0.0
34688,2011,8,12,930,0.0,20.1,0,18.7,0.0
34689,2011,8,13,800,0.0,20.1,0,19.3,0.0
34690,2011,8,14,840,0.0,20.1,0,19.9,0.0
34691,2011,8,15,820,0.0,20.2,0,17.3,0.0
34692,2011,8,16,1044,0.0,19.7,0,17.9,0.0
34693,2011,8,17,1525,0.0,20.4,0,17.5,0.0
34694,2011,8,18,900,0.0,20.2,0,20.0,0.0
34695,2011,8,19,1330,0.0,20.7,0,20.3,0.0
34696,2011,8,20,850,2.0,19.6,0,19.4,0.0
34697,2011,8,21,906,0.0,20.1,0,18.8,0.0
34698,2011,8,22,820,0.0,20.1,0,19.6,0.0
34699,2011,8,23,800,0.0,20.1,0,NaN,0.0
34700,2011,8,24,800,0.0,19.9,0,18.9,0.0
34701,2011,8,25,845,0.0,19.8,0,18.6,0.0
34702,2011,8,26,800,0.0,19.5,0,18.7,0.0
34703,2011,8,27,1030,0.0,20.5,0,19.1,0.0
34704,2011,8,28,900,0.0,19.8,0,17.9,0.0
34705,2011,8,29,1400,0.0,22.6,0,22.2,0.0
34706,2011,8,30,900,0.0,21.2,0,16.7,0.0
34707,2011,8,31,915,0.0,21.3,0,18.2,0.0
34708,2011,9,1,1235,0.0,19.3,0,17.4,0.0
34709,2011,9,2,NaN,0.0,NaN,0,NaN,0.0
34710,2011,9,3,700,0.0,19.1,0,17.6,0.0
34711,2011,9,4,930,0.0,17.3,0,NaN,0.0
34712,2011,9,5,1250,0.0,15.4,0,14.4,0.0
34713,2011,9,6,1020,0.0,18.2,0,NaN,0.0
34714,2011,9,7,1050,0.0,19.7,0,17.3,0.0
34715,2011,9,8,1100,0.0,19.9,0,NaN,0.0
34716,2011,9,9,919,0.0,20,0,19.2,0.0
34717,2011,9,10,840,0.0,18.5,0,17.6,0.0
34718,2011,9,11,1000,0.0,18.9,0,18.8,0.0
34719,2011,9,12,1015,0.0,18.9,0,18.0,0.0
34720,2011,9,13,1000,0.0,19.7,0,16.8,0.0
34721,2011,9,14,1330,0.0,20,0,18.4,0.0
34722,2011,9,15,1100,0.0,19.7,0,NaN,0.0
34723,2011,9,16,1030,0.0,19.3,0,18.0,0.0
34724,2011,9,17,1400,0.0,20.2,0,20.0,0.0
34725,2011,9,18,900,0.0,19.5,0,15.5,0.0
34726,2011,9,19,1213,0.0,19.1,0,18.5,0.0
34727,2011,9,20,900,0.0,19.6,0,18.0,0.0
34728,2011,9,21,800,0.0,19.1,0,18.1,0.0
34729,2011,9,22,1100,0.0,19.1,0,16.5,0.0
34730,2011,9,23,855,0.0,18,0,17.2,0.0
34731,2011,9,24,920,0.0,18.5,0,18.1,0.0
34732,2011,9,25,1325,0.0,19.3,0,17.2,0.0
34733,2011,9,26,1445,2.0,19.8,0,19.6,0.0
34734,2011,9,27,930,0.0,17.6,0,17.1,0.0
34735,2011,9,28,830,0.0,17.4,0,NaN,0.0
34736,2011,9,29,830,0.0,15.7,0,15.4,0.0
34737,2011,9,30,800,0.0,16.4,0,15.8,0.0
34738,2011,10,1,800,0.0,17.1,0,16.6,0.0
34739,2011,10,2,926,0.0,16.7,0,15.1,0.0
34740,2011,10,3,1235,0.0,19.7,0,17.1,0.0
34741,2011,10,4,1000,0.0,18.4,0,17.1,0.0
34742,2011,10,5,1230,0.0,18.7,0,18.1,0.0
34743,2011,10,6,1019,0.0,17.8,0,17.7,0.0
34744,2011,10,7,1330,0.0,18.2,0,18.1,0.0
34745,2011,10,8,900,0.0,17.6,0,17.3,0.0
34746,2011,10,9,915,0.0,18.1,0,17.8,0.0
34747,2011,10,10,NaN,0.0,NaN,0,NaN,0.0
34748,2011,10,11,NaN,0.0,NaN,0,NaN,0.0
34749,2011,10,12,NaN,0.0,NaN,0,NaN,0.0
34750,2011,10,13,830,0.0,17.9,0,17.3,0.0
34751,2011,10,14,802,0.0,19.3,0,18.8,0.0
34752,2011,10,15,900,0.0,19.1,0,18.9,0.0
34753,2011,10,16,1035,0.0,18.3,0,15.5,0.0
34754,2011,10,17,1410,0.0,17.8,0,18.0,0.0
34755,2011,10,18,845,0.0,16.3,0,14.7,0.0
34756,2011,10,19,1115,0.0,15.4,0,14.5,0.0
34757,2011,10,20,1015,0.0,16.3,0,16.0,0.0
34758,2011,10,21,1030,0.0,17.9,0,17.8,0.0
34759,2011,10,22,1430,0.0,17.9,0,16.7,2.0
34760,2011,10,23,1014,0.0,17.5,0,17.5,0.0
34761,2011,10,24,820,0.0,17.4,0,17.5,0.0
34762,2011,10,25,1111,0.0,17.8,0,17.6,0.0
34763,2011,10,26,900,0.0,17.9,0,17.8,0.0
34764,2011,10,27,1048,0.0,16.9,0,15.6,0.0
34765,2011,10,28,1400,0.0,18.4,0,17.6,0.0
34766,2011,10,29,NaN,0.0,NaN,0,NaN,0.0
34767,2011,10,30,832,0.0,16.6,0,16.5,0.0
34768,2011,10,31,1300,0.0,17,0,16.7,0.0
34769,2011,11,1,806,0.0,16.7,0,16.5,0.0
34770,2011,11,2,900,0.0,16.6,0,16.6,0.0
34771,2011,11,3,845,0.0,17.1,0,16.4,0.0
34772,2011,11,4,NaN,0.0,NaN,0,NaN,0.0
34773,2011,11,5,900,0.0,16.6,0,NaN,0.0
34774,2011,11,6,1037,0.0,16.9,0,NaN,0.0
34775,2011,11,7,920,0.0,16.2,0,16.0,0.0
34776,2011,11,8,845,0.0,15.9,0,15.5,0.0
34777,2011,11,9,818,0.0,15.3,0,14.2,0.0
34778,2011,11,10,1122,0.0,16.4,0,16.2,0.0
34779,2011,11,11,915,0.0,15.7,0,13.9,0.0
34780,2011,11,12,1120,0.0,15.9,0,15.4,0.0
34781,2011,11,13,935,0.0,16.2,0,16.3,0.0
34782,2011,11,14,920,0.0,16.7,0,15.7,0.0
34783,2011,11,15,1431,0.0,17.3,0,16.5,0.0
34784,2011,11,16,900,0.0,16.4,0,16.1,0.0
34785,2011,11,17,1120,0.0,16.6,0,16.4,0.0
34786,2011,11,18,1123,0.0,16,0,15.7,0.0
34787,2011,11,19,900,0.0,15.6,0,15.4,0.0
34788,2011,11,20,1140,0.0,15.9,0,15.9,0.0
34789,2011,11,21,920,0.0,16,0,16.1,0.0
34790,2011,11,22,845,0.0,15.9,0,15.7,0.0
34791,2011,11,23,NaN,0.0,NaN,0,NaN,0.0
34792,2011,11,24,1030,0.0,15.8,0,15.9,0.0
34793,2011,11,25,1145,0.0,15.9,0,16.1,0.0
34794,2011,11,26,NaN,0.0,NaN,0,NaN,0.0
34795,2011,11,27,1000,2.0,16.1,0,16.0,0.0
34796,2011,11,28,920,0.0,16.1,0,16.2,0.0
34797,2011,11,29,1000,0.0,16.3,0,16.2,0.0
34798,2011,11,30,1200,0.0,16.5,0,16.4,0.0
34799,2011,12,1,1520,0.0,16,0,15.8,0.0
34800,2011,12,2,1430,0.0,16,0,15.9,0.0
34801,2011,12,3,1030,0.0,15.3,0,15.0,0.0
34802,2011,12,4,1027,0.0,14.8,0,14.8,0.0
34803,2011,12,5,920,0.0,14.5,0,14.6,0.0
34804,2011,12,6,945,0.0,14.7,0,14.6,0.0
34805,2011,12,7,900,0.0,14.7,0,14.6,0.0
34806,2011,12,8,945,0.0,15,0,14.8,0.0
34807,2011,12,9,930,0.0,15.1,0,14.7,0.0
34808,2011,12,10,1050,0.0,15.2,0,14.3,0.0
34809,2011,12,11,1002,0.0,14.8,0,14.8,0.0
34810,2011,12,12,920,0.0,14.9,0,15.2,0.0
34811,2011,12,13,930,0.0,14.5,0,14.9,0.0
34812,2011,12,14,900,0.0,14.3,0,14.1,0.0
34813,2011,12,15,845,0.0,14.4,0,14.3,0.0
34814,2011,12,16,845,0.0,14.4,0,14.2,0.0
34815,2011,12,17,1000,0.0,14.3,0,14.1,0.0
34816,2011,12,18,949,0.0,14.4,0,14.5,0.0
34817,2011,12,19,920,0.0,14.5,0,14.5,0.0
34818,2011,12,20,1140,0.0,14.5,0,14.5,0.0
34819,2011,12,21,900,0.0,14.1,0,14.1,0.0
34820,2011,12,22,1010,0.0,14.5,0,14.2,0.0
34821,2011,12,23,1045,0.0,14.1,0,13.8,0.0
34822,2011,12,24,NaN,0.0,NaN,0,NaN,0.0
34823,2011,12,25,915,0.0,14.2,0,14.2,0.0
34824,2011,12,26,920,0.0,14.3,0,14.3,0.0
34825,2011,12,27,1000,0.0,14.7,0,14.2,0.0
34826,2011,12,28,815,0.0,14.5,0,14.2,0.0
34827,2011,12,29,930,0.0,14.7,0,14.2,0.0
34828,2011,12,30,900,0.0,15.1,0,14.7,0.0
34829,2011,12,31,900,0.0,14.9,0,14.5,0.0
34830,2012,1,1,1050,0.0,14.8,0,14.8,0.0
34831,2012,1,2,1140,0.0,14.8,0,14.6,0.0
34832,2012,1,3,945,0.0,14.8,0,14.4,0.0
34833,2012,1,4,1000,0.0,15,0,14.9,0.0
34834,2012,1,5,930,0.0,14.8,0,14.9,0.0
34835,2012,1,6,1043,0.0,15.5,0,15.4,0.0
34836,2012,1,7,917,0.0,15.6,0,15.4,0.0
34837,2012,1,8,1130,0.0,15.2,0,14.6,0.0
34838,2012,1,9,920,0.0,15,0,15.0,0.0
34839,2012,1,10,925,0.0,15,0,14.7,0.0
34840,2012,1,11,930,0.0,15.1,0,15.2,0.0
34841,2012,1,12,1040,0.0,14.9,0,15.0,0.0
34842,2012,1,13,1122,0.0,15.7,0,15.2,0.0
34843,2012,1,14,942,0.0,15,0,14.8,0.0
34844,2012,1,15,1016,0.0,14.6,0,14.8,2.0
34845,2012,1,16,1030,0.0,14.9,0,14.8,0.0
34846,2012,1,17,1007,0.0,14.5,0,14.4,0.0
34847,2012,1,18,1008,0.0,14.6,0,14.4,0.0
34848,2012,1,19,1005,0.0,14.7,0,14.7,0.0
34849,2012,1,20,NaN,0.0,NaN,0,NaN,0.0
34850,2012,1,21,1049,0.0,14.8,0,14.7,0.0
34851,2012,1,22,952,0.0,14,0,NaN,0.0
34852,2012,1,23,920,0.0,14.2,0,14.2,0.0
34853,2012,1,24,1030,0.0,14.2,0,NaN,0.0
34854,2012,1,25,1115,0.0,14.4,0,NaN,0.0
34855,2012,1,26,1138,0.0,15,0,14.9,0.0
34856,2012,1,27,945,0.0,14.5,0,14.4,0.0
34857,2012,1,28,1040,0.0,15,0,14.7,0.0
34858,2012,1,29,1035,0.0,14.7,0,14.6,0.0
34859,2012,1,30,920,0.0,14.8,0,14.5,0.0
34860,2012,1,31,1000,0.0,14.8,0,14.4,0.0
34861,2012,2,1,930,0.0,14.7,0,14.8,0.0
34862,2012,2,2,1400,0.0,15.7,0,15.3,0.0
34863,2012,2,3,1100,0.0,15.1,0,14.9,0.0
34864,2012,2,4,945,0.0,14.8,0,14.7,0.0
34865,2012,2,5,1113,0.0,14.9,0,14.9,0.0
34866,2012,2,6,920,0.0,14.8,0,15.0,0.0
34867,2012,2,7,1025,0.0,15.1,0,15.0,0.0
34868,2012,2,8,950,0.0,15.1,0,15.1,0.0
34869,2012,2,9,1040,0.0,15.5,0,15.4,0.0
34870,2012,2,10,1100,0.0,15.5,0,15.4,0.0
34871,2012,2,11,1100,0.0,15.7,0,15.5,0.0
34872,2012,2,12,1005,0.0,14.9,0,NaN,0.0
34873,2012,2,13,920,0.0,15,0,15.1,0.0
34874,2012,2,14,1100,0.0,14.9,0,14.8,0.0
34875,2012,2,15,1145,0.0,14.4,0,14.7,0.0
34876,2012,2,16,1000,0.0,14.2,0,14.1,0.0
34877,2012,2,17,1010,0.0,14.8,0,14.9,0.0
34878,2012,2,18,1030,0.0,14.9,0,14.3,0.0
34879,2012,2,19,1045,0.0,14.6,2,14.9,0.0
34880,2012,2,20,920,0.0,14.4,0,14.4,0.0
34881,2012,2,21,1028,0.0,15.1,0,14.7,0.0
34882,2012,2,22,915,0.0,14.6,0,14.6,0.0
34883,2012,2,23,915,0.0,15.1,0,15.0,0.0
34884,2012,2,24,1102,0.0,15.3,0,15.1,0.0
34885,2012,2,25,1026,0.0,15.1,2,14.9,0.0
34886,2012,2,26,1020,0.0,14.6,0,14.7,0.0
34887,2012,2,27,920,0.0,14.4,0,14.4,0.0
34888,2012,2,28,1130,0.0,14.1,0,14.0,0.0
34889,2012,2,29,1030,0.0,14.1,0,14.1,0.0
34890,2012,3,1,NaN,0.0,NaN,0,NaN,0.0
34891,2012,3,2,1030,0.0,14.3,0,14.0,0.0
34892,2012,3,3,1030,0.0,14.3,0,14.2,0.0
34893,2012,3,4,1021,0.0,14.5,0,14.0,0.0
34894,2012,3,5,1155,0.0,15.2,0,15.0,0.0
34895,2012,3,6,1120,0.0,15.1,0,15.0,0.0
34896,2012,3,7,1030,0.0,13,0,13.0,0.0
34897,2012,3,8,950,0.0,13.2,0,12.7,0.0
34898,2012,3,9,1000,0.0,14.6,0,14.1,0.0
34899,2012,3,10,1129,0.0,14.7,0,14.6,0.0
34900,2012,3,11,937,0.0,13.7,0,12.8,0.0
34901,2012,3,12,945,0.0,14,0,12.8,0.0
34902,2012,3,13,930,0.0,15,0,14.1,0.0
34903,2012,3,14,855,0.0,14.5,0,14.5,0.0
34904,2012,3,15,826,0.0,14.3,0,14.0,0.0
34905,2012,3,16,1030,0.0,14.1,0,14.0,0.0
34906,2012,3,17,1015,0.0,12.6,0,12.6,0.0
34907,2012,3,18,800,0.0,12.9,0,NaN,0.0
34908,2012,3,19,930,0.0,13,0,13.0,0.0
34909,2012,3,20,1030,0.0,13.7,0,13.2,0.0
34910,2012,3,21,930,0.0,13.7,0,13.1,0.0
34911,2012,3,22,1000,0.0,14,0,13.8,0.0
34912,2012,3,23,1300,0.0,14.9,0,14.1,0.0
34913,2012,3,24,930,0.0,13.5,0,13.2,0.0
34914,2012,3,25,1310,0.0,13.8,0,13.7,0.0
34915,2012,3,26,1005,0.0,13.7,0,13.7,0.0
34916,2012,3,27,1000,0.0,13.9,0,13.9,0.0
34917,2012,3,28,1050,0.0,14.1,0,13.1,0.0
34918,2012,3,29,945,0.0,14.2,0,13.3,0.0
34919,2012,3,30,1013,0.0,14.9,0,14.9,0.0
34920,2012,3,31,1030,0.0,14.8,0,14.0,0.0
34921,2012,4,1,1540,0.0,14.4,0,NaN,0.0
34922,2012,4,2,900,0.0,13.7,0,NaN,0.0
34923,2012,4,3,930,0.0,13.9,0,NaN,0.0
34924,2012,4,4,845,0.0,12.6,0,12.7,0.0
34925,2012,4,5,830,0.0,13.4,0,NaN,0.0
34926,2012,4,6,900,0.0,13.2,0,NaN,0.0
34927,2012,4,7,915,0.0,14.2,0,13.6,0.0
34928,2012,4,8,1015,0.0,15.5,0,12.7,0.0
34929,2012,4,9,NaN,0.0,NaN,0,NaN,0.0
34930,2012,4,10,1000,0.0,14.5,0,13.1,0.0
34931,2012,4,11,945,0.0,15.4,0,15.0,0.0
34932,2012,4,12,915,0.0,15.1,0,14.1,0.0
34933,2012,4,13,1031,0.0,14.8,0,15.0,0.0
34934,2012,4,14,NaN,0.0,NaN,0,NaN,0.0
34935,2012,4,15,NaN,0.0,NaN,0,NaN,0.0
34936,2012,4,16,1410,0.0,15.7,0,15.4,0.0
34937,2012,4,17,1050,0.0,15.4,0,15.3,0.0
34938,2012,4,18,940,0.0,15.5,0,15.1,0.0
34939,2012,4,19,901,0.0,15.3,0,15.0,0.0
34940,2012,4,20,1027,0.0,16.3,0,16.3,0.0
34941,2012,4,21,947,0.0,16,0,15.9,0.0
34942,2012,4,22,945,0.0,15.5,0,14.2,0.0
34943,2012,4,23,900,0.0,15.3,0,13.5,0.0
34944,2012,4,24,955,0.0,15.9,0,14.0,0.0
34945,2012,4,25,1121,0.0,16.3,0,13.8,0.0
34946,2012,4,26,826,0.0,16.4,0,15.4,0.0
34947,2012,4,27,900,0.0,16.3,0,15.7,0.0
34948,2012,4,28,1023,0.0,16.3,0,16.5,0.0
34949,2012,4,29,936,0.0,17,0,16.9,0.0
34950,2012,4,30,1100,0.0,16.8,0,16.8,0.0
34951,2012,5,1,1735,0.0,17.2,0,17.1,0.0
34952,2012,5,2,915,0.0,17,0,16.9,0.0
34953,2012,5,3,904,0.0,17.5,0,17.5,0.0
34954,2012,5,4,1237,0.0,18.7,0,17.8,0.0
34955,2012,5,5,1000,0.0,18.5,0,18.3,0.0
34956,2012,5,6,926,0.0,17.4,0,17.1,0.0
34957,2012,5,7,900,0.0,18.1,0,NaN,0.0
34958,2012,5,8,838,0.0,18.4,0,18.4,0.0
34959,2012,5,9,915,0.0,18.8,0,18.8,0.0
34960,2012,5,10,900,0.0,18.5,0,18.3,0.0
34961,2012,5,11,845,0.0,18.3,0,18.1,0.0
34962,2012,5,12,1155,0.0,19.6,0,19.6,0.0
34963,2012,5,13,930,0.0,19.3,0,19.3,0.0
34964,2012,5,14,925,0.0,18.7,0,18.6,0.0
34965,2012,5,15,945,0.0,18.3,0,18.0,0.0
34966,2012,5,16,1245,0.0,19.3,0,19.3,0.0
34967,2012,5,17,1020,0.0,18.3,0,18.2,0.0
34968,2012,5,18,1021,0.0,18.3,0,18.2,0.0
34969,2012,5,19,1000,0.0,18.3,0,18.1,0.0
34970,2012,5,20,922,0.0,19.1,0,19.2,0.0
34971,2012,5,21,1023,0.0,18.9,0,18.8,0.0
34972,2012,5,22,957,0.0,18.1,0,NaN,0.0
34973,2012,5,23,843,0.0,18.1,0,18.0,0.0
34974,2012,5,24,946,0.0,18,0,18.0,0.0
34975,2012,5,25,1000,0.0,17.7,0,17.7,0.0
34976,2012,5,26,915,0.0,17.5,0,17.5,0.0
34977,2012,5,27,916,0.0,18.1,0,17.6,0.0
34978,2012,5,28,905,0.0,18.7,0,18.5,0.0
34979,2012,5,29,1100,0.0,19,0,18.7,0.0
34980,2012,5,30,710,0.0,18.9,0,18.8,0.0
34981,2012,5,31,1020,0.0,19.3,0,19.5,0.0
34982,2012,6,1,915,0.0,19.6,0,19.5,0.0
34983,2012,6,2,1030,0.0,19.2,0,19.2,0.0
34984,2012,6,3,951,0.0,19,0,18.9,0.0
34985,2012,6,4,NaN,0.0,NaN,0,NaN,0.0
34986,2012,6,5,1015,0.0,19.2,0,18.8,0.0
34987,2012,6,6,1050,0.0,19.4,0,19.3,0.0
34988,2012,6,7,1039,0.0,18.9,0,18.4,0.0
34989,2012,6,8,850,0.0,19.1,0,19.1,0.0
34990,2012,6,9,1045,0.0,18.9,0,18.8,0.0
34991,2012,6,10,920,0.0,18.7,0,18.6,0.0
34992,2012,6,11,915,2.0,18.9,0,18.9,0.0
34993,2012,6,12,1042,0.0,18.6,0,18.3,0.0
34994,2012,6,13,904,0.0,18.2,0,17.8,0.0
34995,2012,6,14,837,0.0,17.5,0,17.5,0.0
34996,2012,6,15,905,0.0,17.9,0,17.4,0.0
34997,2012,6,16,1000,0.0,18.6,0,18.5,0.0
34998,2012,6,17,901,0.0,18.6,0,18.6,0.0
34999,2012,6,18,730,0.0,18.1,0,18.1,0.0
35000,2012,6,19,1025,0.0,18.6,0,18.2,0.0
35001,2012,6,20,900,0.0,18.5,0,18.0,0.0
35002,2012,6,21,920,0.0,19.2,0,18.0,0.0
35003,2012,6,22,750,0.0,18.4,0,18.3,0.0
35004,2012,6,23,1036,0.0,19.5,0,18.2,0.0
35005,2012,6,24,915,0.0,19.2,0,18.9,2.0
35006,2012,6,25,855,0.0,19.5,0,19.5,0.0
35007,2012,6,26,915,0.0,19.7,0,19.6,0.0
35008,2012,6,27,1015,0.0,20.6,0,20.4,0.0
35009,2012,6,28,1230,2.0,20.9,0,NaN,0.0
35010,2012,6,29,1037,0.0,20,0,20.2,0.0
35011,2012,6,30,1015,0.0,20,0,19.0,0.0
35012,2012,7,1,915,0.0,19.9,0,19.5,0.0
35013,2012,7,2,1015,0.0,20.3,0,19.5,0.0
35014,2012,7,3,900,0.0,19.7,0,19.2,0.0
35015,2012,7,4,1005,0.0,19.8,0,19.8,0.0
35016,2012,7,5,843,0.0,19.3,0,18.8,0.0
35017,2012,7,6,850,0.0,19.7,0,19.5,0.0
35018,2012,7,7,930,0.0,19.6,0,19.3,0.0
35019,2012,7,8,1035,0.0,18,0,15.1,0.0
35020,2012,7,9,945,0.0,14.4,0,13.9,0.0
35021,2012,7,10,1100,2.0,18.7,0,16.0,0.0
35022,2012,7,11,835,0.0,18.7,0,16.8,0.0
35023,2012,7,12,842,0.0,19.3,0,16.8,0.0
35024,2012,7,13,843,0.0,20.3,0,18.3,0.0
35025,2012,7,14,NaN,0.0,NaN,0,NaN,0.0
35026,2012,7,15,918,0.0,20.2,0,NaN,0.0
35027,2012,7,16,1100,0.0,20.1,0,16.5,0.0
35028,2012,7,17,945,0.0,19.6,0,17.5,0.0
35029,2012,7,18,1020,0.0,19.5,0,NaN,0.0
35030,2012,7,19,925,0.0,20.1,0,20.1,0.0
35031,2012,7,20,900,0.0,20.8,0,20.8,0.0
35032,2012,7,21,804,0.0,21.1,0,21.0,0.0
35033,2012,7,22,920,0.0,21.5,0,20.6,0.0
35034,2012,7,23,930,0.0,21,0,20.9,0.0
35035,2012,7,24,735,0.0,21.3,0,21.0,2.0
35036,2012,7,25,820,0.0,21.1,0,21.0,0.0
35037,2012,7,26,930,2.0,20.9,0,20.6,0.0
35038,2012,7,27,850,0.0,21.2,0,19.8,0.0
35039,2012,7,28,1000,0.0,20.4,0,18.6,0.0
35040,2012,7,29,942,0.0,19.9,0,19.3,0.0
35041,2012,7,30,901,0.0,19.3,0,18.9,0.0
35042,2012,7,31,1009,0.0,20.5,0,17.7,0.0
35043,2012,8,1,850,0.0,20.6,0,16.4,0.0
35044,2012,8,2,930,2.0,20.8,0,19.4,0.0
35045,2012,8,3,834,0.0,21,0,20.8,0.0
35046,2012,8,4,922,0.0,20.9,0,19.1,0.0
35047,2012,8,5,927,0.0,21.1,0,21.0,0.0
35048,2012,8,6,1136,0.0,21.2,0,21.0,0.0
35049,2012,8,7,808,0.0,19.8,0,18.8,0.0
35050,2012,8,8,1010,0.0,21.3,0,21.2,0.0
35051,2012,8,9,902,0.0,20.4,0,19.8,0.0
35052,2012,8,10,901,0.0,22.2,0,22.1,0.0
35053,2012,8,11,922,0.0,21.9,0,NaN,0.0
35054,2012,8,12,949,0.0,23,0,21.7,0.0
35055,2012,8,13,905,0.0,23.3,0,23.3,0.0
35056,2012,8,14,1022,0.0,23.6,0,21.4,0.0
35057,2012,8,15,804,0.0,22.7,0,19.3,0.0
35058,2012,8,16,858,0.0,22,0,19.9,0.0
35059,2012,8,17,809,0.0,21.5,0,17.2,0.0
35060,2012,8,18,836,0.0,20.9,0,17.5,0.0
35061,2012,8,19,NaN,0.0,NaN,0,NaN,0.0
35062,2012,8,20,938,0.0,23.2,0,21.3,0.0
35063,2012,8,21,748,0.0,22.8,0,22.8,2.0
35064,2012,8,22,723,0.0,22.7,0,22.1,0.0
35065,2012,8,23,1007,0.0,22.2,0,21.3,0.0
35066,2012,8,24,1004,0.0,22.2,0,21.5,0.0
35067,2012,8,25,833,0.0,21.8,0,21.6,0.0
35068,2012,8,26,903,0.0,21.1,0,21.0,0.0
