,YEAR,MONTH,DAY,TIME_PST,FLAG_DAY_TIME,SURF_TEMP_C,FLAG_TEMP
10471,2003,9,2,NaN,0.0,NaN,0.0
10472,2003,9,3,NaN,0.0,NaN,0.0
10473,2003,9,4,1200,2.0,14.0,0.0
10474,2003,9,5,830,0.0,13.2,0.0
10475,2003,9,6,NaN,0.0,NaN,0.0
10476,2003,9,7,1100,0.0,12.7,0.0
10477,2003,9,8,NaN,0.0,NaN,0.0
10478,2003,9,9,1100,2.0,12.7,2.0
10479,2003,9,10,NaN,0.0,NaN,0.0
10480,2003,9,11,1130,0.0,12.7,0.0
10481,2003,9,12,1000,0.0,11.8,0.0
10482,2003,9,13,1030,0.0,11.8,0.0
10483,2003,9,14,1030,0.0,12.0,0.0
10484,2003,9,15,NaN,0.0,NaN,0.0
10485,2003,9,16,NaN,0.0,NaN,0.0
10486,2003,9,17,NaN,0.0,NaN,0.0
10487,2003,9,18,NaN,0.0,NaN,0.0
10488,2003,9,19,830,0.0,10.3,0.0
10489,2003,9,20,1200,0.0,10.9,0.0
10490,2003,9,21,1100,0.0,11.4,0.0
10491,2003,9,22,NaN,0.0,NaN,0.0
10492,2003,9,23,NaN,0.0,NaN,0.0
10493,2003,9,24,NaN,0.0,NaN,0.0
10494,2003,9,25,1130,0.0,11.5,0.0
10495,2003,9,26,1000,0.0,11.2,0.0
10496,2003,9,27,1030,0.0,11.2,0.0
10497,2003,9,28,1030,0.0,12.1,0.0
10498,2003,9,29,NaN,0.0,NaN,0.0
10499,2003,9,30,NaN,0.0,NaN,0.0
10500,2003,10,1,NaN,0.0,NaN,0.0
10501,2003,10,2,NaN,0.0,NaN,0.0
10502,2003,10,3,1000,0.0,11.2,0.0
10503,2003,10,4,NaN,0.0,NaN,0.0
10504,2003,10,5,1100,0.0,NaN,0.0
10505,2003,10,6,NaN,0.0,NaN,0.0
10506,2003,10,7,NaN,0.0,NaN,0.0
10507,2003,10,8,NaN,0.0,NaN,0.0
10508,2003,10,9,1200,0.0,NaN,0.0
10509,2003,10,10,NaN,0.0,NaN,0.0
10510,2003,10,11,1030,0.0,11.7,0.0
10511,2003,10,12,NaN,0.0,NaN,0.0
10512,2003,10,13,NaN,0.0,NaN,0.0
10513,2003,10,14,NaN,0.0,NaN,0.0
10514,2003,10,15,NaN,0.0,NaN,0.0
10515,2003,10,16,1200,0.0,11.9,0.0
10516,2003,10,17,1200,0.0,12.9,0.0
10517,2003,10,18,1130,0.0,12.8,0.0
10518,2003,10,19,1030,0.0,13.4,0.0
10519,2003,10,20,NaN,0.0,NaN,0.0
10520,2003,10,21,NaN,0.0,NaN,0.0
10521,2003,10,22,NaN,0.0,NaN,0.0
10522,2003,10,23,1300,0.0,14.7,0.0
10523,2003,10,24,1130,0.0,12.1,0.0
10524,2003,10,25,1030,0.0,12.3,0.0
10525,2003,10,26,1130,0.0,12.7,0.0
10526,2003,10,27,NaN,0.0,NaN,0.0
10527,2003,10,28,1030,0.0,12.0,0.0
10528,2003,10,29,NaN,0.0,NaN,0.0
10529,2003,10,30,NaN,0.0,NaN,0.0
10530,2003,10,31,1300,0.0,11.3,0.0
10531,2003,11,1,NaN,0.0,NaN,0.0
10532,2003,11,2,NaN,0.0,NaN,0.0
10533,2003,11,3,NaN,0.0,NaN,0.0
10534,2003,11,4,1200,0.0,10.4,0.0
10535,2003,11,5,NaN,0.0,NaN,0.0
10536,2003,11,6,NaN,0.0,NaN,0.0
10537,2003,11,7,1300,0.0,NaN,0.0
10538,2003,11,8,1030,0.0,10.8,0.0
10539,2003,11,9,1200,0.0,11.3,0.0
10540,2003,11,10,NaN,0.0,NaN,0.0
10541,2003,11,11,1130,0.0,11.5,0.0
10542,2003,11,12,NaN,0.0,NaN,0.0
10543,2003,11,13,1300,0.0,11.7,0.0
10544,2003,11,14,NaN,0.0,NaN,0.0
10545,2003,11,15,NaN,0.0,NaN,0.0
10546,2003,11,16,1130,0.0,11.5,0.0
10547,2003,11,17,NaN,0.0,NaN,0.0
10548,2003,11,18,NaN,0.0,NaN,0.0
10549,2003,11,19,NaN,0.0,NaN,0.0
10550,2003,11,20,1300,0.0,12.2,0.0
10551,2003,11,21,1230,0.0,11.7,0.0
10552,2003,11,22,NaN,0.0,NaN,0.0
10553,2003,11,23,NaN,0.0,NaN,0.0
10554,2003,11,24,NaN,0.0,NaN,0.0
10555,2003,11,25,NaN,0.0,NaN,0.0
10556,2003,11,26,NaN,0.0,NaN,0.0
10557,2003,11,27,NaN,0.0,NaN,0.0
10558,2003,11,28,NaN,0.0,NaN,0.0
10559,2003,11,29,NaN,0.0,NaN,0.0
10560,2003,11,30,NaN,0.0,NaN,0.0
10561,2003,12,1,NaN,0.0,NaN,0.0
10562,2003,12,2,1200,0.0,11.6,2.0
10563,2003,12,3,NaN,0.0,NaN,0.0
10564,2003,12,4,1300,0.0,11.5,0.0
10565,2003,12,5,NaN,0.0,NaN,0.0
10566,2003,12,6,NaN,0.0,NaN,0.0
10567,2003,12,7,NaN,0.0,NaN,0.0
10568,2003,12,8,NaN,0.0,NaN,0.0
10569,2003,12,9,NaN,0.0,NaN,0.0
10570,2003,12,10,NaN,0.0,NaN,0.0
10571,2003,12,11,NaN,0.0,NaN,0.0
10572,2003,12,12,NaN,0.0,NaN,0.0
10573,2003,12,13,NaN,0.0,NaN,0.0
10574,2003,12,14,NaN,0.0,NaN,0.0
10575,2003,12,15,NaN,0.0,NaN,0.0
10576,2003,12,16,NaN,0.0,NaN,0.0
10577,2003,12,17,NaN,0.0,NaN,0.0
10578,2003,12,18,NaN,0.0,NaN,0.0
10579,2003,12,19,1230,0.0,11.4,0.0
10580,2003,12,20,NaN,0.0,NaN,0.0
10581,2003,12,21,NaN,0.0,NaN,0.0
10582,2003,12,22,NaN,0.0,NaN,0.0
10583,2003,12,23,NaN,0.0,NaN,0.0
10584,2003,12,24,NaN,0.0,NaN,0.0
10585,2003,12,25,NaN,0.0,NaN,0.0
10586,2003,12,26,NaN,0.0,NaN,0.0
10587,2003,12,27,NaN,0.0,NaN,0.0
10588,2003,12,28,NaN,0.0,NaN,0.0
10589,2003,12,29,NaN,0.0,NaN,0.0
10590,2003,12,30,NaN,0.0,NaN,0.0
10591,2003,12,31,NaN,0.0,NaN,0.0
10592,2004,1,1,NaN,0.0,NaN,0.0
10593,2004,1,2,NaN,0.0,NaN,0.0
10594,2004,1,3,NaN,0.0,NaN,0.0
10595,2004,1,4,NaN,0.0,NaN,0.0
10596,2004,1,5,NaN,0.0,NaN,0.0
10597,2004,1,6,NaN,0.0,NaN,0.0
10598,2004,1,7,1430,2.0,11.2,0.0
10599,2004,1,8,NaN,0.0,NaN,0.0
10600,2004,1,9,NaN,0.0,NaN,0.0
10601,2004,1,10,NaN,0.0,NaN,0.0
10602,2004,1,11,NaN,0.0,NaN,0.0
10603,2004,1,12,1300,0.0,11.8,0.0
10604,2004,1,13,NaN,0.0,NaN,0.0
10605,2004,1,14,1200,0.0,12.0,0.0
10606,2004,1,15,NaN,0.0,NaN,0.0
10607,2004,1,16,NaN,0.0,NaN,0.0
10608,2004,1,17,NaN,0.0,NaN,0.0
10609,2004,1,18,NaN,0.0,NaN,0.0
10610,2004,1,19,NaN,0.0,NaN,0.0
10611,2004,1,20,NaN,0.0,NaN,0.0
10612,2004,1,21,NaN,0.0,NaN,0.0
10613,2004,1,22,1130,0.0,12.0,0.0
10614,2004,1,23,1630,0.0,11.2,0.0
10615,2004,1,24,NaN,0.0,NaN,0.0
10616,2004,1,25,NaN,0.0,NaN,0.0
10617,2004,1,26,1600,0.0,11.0,0.0
10618,2004,1,27,NaN,0.0,NaN,0.0
10619,2004,1,28,NaN,0.0,NaN,0.0
10620,2004,1,29,1030,0.0,11.2,0.0
10621,2004,1,30,1000,0.0,11.5,0.0
10622,2004,1,31,NaN,0.0,NaN,0.0
10623,2004,2,1,1030,0.0,11.5,0.0
10624,2004,2,2,1610,0.0,11.1,0.0
10625,2004,2,3,NaN,0.0,NaN,0.0
10626,2004,2,4,1330,0.0,12.3,0.0
10627,2004,2,5,945,0.0,11.3,0.0
10628,2004,2,6,NaN,0.0,NaN,0.0
10629,2004,2,7,1055,0.0,11.2,0.0
10630,2004,2,8,1035,0.0,11.2,0.0
10631,2004,2,9,1630,0.0,11.2,0.0
10632,2004,2,10,NaN,0.0,NaN,0.0
10633,2004,2,11,NaN,0.0,NaN,0.0
10634,2004,2,12,NaN,0.0,NaN,0.0
10635,2004,2,13,1008,0.0,11.0,3.0
10636,2004,2,14,1030,0.0,12.2,0.0
10637,2004,2,15,1050,0.0,11.3,0.0
10638,2004,2,16,1610,0.0,11.2,0.0
10639,2004,2,17,NaN,0.0,NaN,0.0
10640,2004,2,18,1430,0.0,12.4,0.0
10641,2004,2,19,NaN,0.0,NaN,0.0
10642,2004,2,20,NaN,0.0,NaN,0.0
10643,2004,2,21,1040,0.0,10.9,0.0
10644,2004,2,22,1030,0.0,11.8,0.0
10645,2004,2,23,1631,0.0,11.7,0.0
10646,2004,2,24,NaN,0.0,NaN,0.0
10647,2004,2,25,NaN,0.0,NaN,0.0
10648,2004,2,26,NaN,0.0,NaN,0.0
10649,2004,2,27,1020,0.0,11.3,0.0
10650,2004,2,28,1030,0.0,11.7,0.0
10651,2004,2,29,1040,0.0,11.3,0.0
10652,2004,3,1,1555,0.0,10.9,0.0
10653,2004,3,2,NaN,0.0,NaN,0.0
10654,2004,3,3,NaN,0.0,NaN,0.0
10655,2004,3,4,NaN,0.0,NaN,0.0
10656,2004,3,5,1000,0.0,11.3,0.0
10657,2004,3,6,1130,0.0,12.3,0.0
10658,2004,3,7,1030,0.0,11.8,0.0
10659,2004,3,8,1616,0.0,12.1,0.0
10660,2004,3,9,NaN,0.0,NaN,0.0
10661,2004,3,10,NaN,0.0,NaN,0.0
10662,2004,3,11,NaN,0.0,NaN,0.0
10663,2004,3,12,910,0.0,11.4,0.0
10664,2004,3,13,1044,0.0,12.3,0.0
10665,2004,3,14,NaN,0.0,NaN,0.0
10666,2004,3,15,1430,0.0,12.4,0.0
10667,2004,3,16,NaN,0.0,NaN,0.0
10668,2004,3,17,NaN,0.0,NaN,0.0
10669,2004,3,18,NaN,0.0,NaN,0.0
10670,2004,3,19,NaN,0.0,NaN,0.0
10671,2004,3,20,NaN,0.0,NaN,0.0
10672,2004,3,21,1111,0.0,11.4,0.0
10673,2004,3,22,1540,0.0,11.2,0.0
10674,2004,3,23,NaN,0.0,NaN,0.0
10675,2004,3,24,NaN,0.0,NaN,0.0
10676,2004,3,25,NaN,0.0,NaN,0.0
10677,2004,3,26,1100,0.0,10.8,0.0
10678,2004,3,27,1100,0.0,11.6,0.0
10679,2004,3,28,1045,0.0,12.2,0.0
10680,2004,3,29,1608,0.0,11.8,0.0
10681,2004,3,30,NaN,0.0,NaN,0.0
10682,2004,3,31,NaN,0.0,NaN,0.0
10683,2004,4,1,NaN,0.0,NaN,0.0
10684,2004,4,2,1020,0.0,11.4,0.0
10685,2004,4,3,1020,0.0,11.6,0.0
10686,2004,4,4,925,0.0,11.0,0.0
10687,2004,4,5,1500,0.0,10.9,0.0
10688,2004,4,6,NaN,0.0,NaN,0.0
10689,2004,4,7,1330,0.0,11.5,0.0
10690,2004,4,8,NaN,0.0,NaN,0.0
10691,2004,4,9,915,0.0,10.4,0.0
10692,2004,4,10,940,0.0,12.7,0.0
10693,2004,4,11,940,0.0,12.2,0.0
10694,2004,4,12,1449,0.0,12.5,0.0
10695,2004,4,13,NaN,0.0,NaN,0.0
10696,2004,4,14,1300,0.0,12.1,0.0
10697,2004,4,15,NaN,0.0,NaN,0.0
10698,2004,4,16,930,0.0,12.2,0.0
10699,2004,4,17,935,0.0,11.2,0.0
10700,2004,4,18,940,0.0,11.4,0.0
10701,2004,4,19,1543,0.0,11.9,0.0
10702,2004,4,20,NaN,0.0,NaN,0.0
10703,2004,4,21,1310,0.0,12.5,0.0
10704,2004,4,22,800,0.0,12.7,0.0
10705,2004,4,23,920,0.0,12.6,0.0
10706,2004,4,24,940,0.0,14.4,0.0
10707,2004,4,25,946,0.0,14.0,0.0
10708,2004,4,26,1532,0.0,15.3,0.0
10709,2004,4,27,NaN,0.0,NaN,0.0
10710,2004,4,28,1310,0.0,14.0,0.0
10711,2004,4,29,800,0.0,11.9,0.0
10712,2004,4,30,915,0.0,12.7,0.0
10713,2004,5,1,942,0.0,12.4,0.0
10714,2004,5,2,935,0.0,12.2,0.0
10715,2004,5,3,1522,0.0,12.5,0.0
10716,2004,5,4,NaN,0.0,NaN,0.0
10717,2004,5,5,1410,0.0,14.9,0.0
10718,2004,5,6,800,0.0,12.7,0.0
10719,2004,5,7,940,0.0,16.2,0.0
10720,2004,5,8,945,0.0,14.7,0.0
10721,2004,5,9,1011,0.0,12.8,0.0
10722,2004,5,10,1700,0.0,11.9,0.0
10723,2004,5,11,1000,0.0,13.7,0.0
10724,2004,5,12,1345,0.0,12.9,0.0
10725,2004,5,13,815,0.0,10.8,0.0
10726,2004,5,14,NaN,0.0,NaN,0.0
10727,2004,5,15,NaN,0.0,NaN,0.0
10728,2004,5,16,NaN,0.0,NaN,0.0
10729,2004,5,17,1525,0.0,10.9,0.0
10730,2004,5,18,1002,0.0,11.9,0.0
10731,2004,5,19,742,0.0,11.0,0.0
10732,2004,5,20,1200,0.0,11.3,0.0
10733,2004,5,21,NaN,0.0,NaN,0.0
10734,2004,5,22,NaN,0.0,NaN,0.0
10735,2004,5,23,NaN,0.0,NaN,0.0
10736,2004,5,24,1421,0.0,12.0,0.0
10737,2004,5,25,920,0.0,12.1,0.0
10738,2004,5,26,910,0.0,15.8,0.0
10739,2004,5,27,930,0.0,11.1,0.0
10740,2004,5,28,845,0.0,12.8,0.0
10741,2004,5,29,NaN,0.0,NaN,0.0
10742,2004,5,30,NaN,0.0,NaN,0.0
10743,2004,5,31,NaN,0.0,NaN,0.0
10744,2004,6,1,1330,0.0,12.2,0.0
10745,2004,6,2,1415,0.0,11.5,0.0
10746,2004,6,3,1420,0.0,11.0,0.0
10747,2004,6,4,810,0.0,11.5,0.0
10748,2004,6,5,NaN,0.0,NaN,0.0
10749,2004,6,6,NaN,0.0,NaN,0.0
10750,2004,6,7,NaN,0.0,NaN,0.0
10751,2004,6,8,NaN,0.0,NaN,0.0
10752,2004,6,9,NaN,0.0,NaN,0.0
10753,2004,6,10,1415,0.0,12.9,0.0
10754,2004,6,11,815,0.0,10.5,0.0
10755,2004,6,12,NaN,0.0,NaN,0.0
10756,2004,6,13,NaN,0.0,NaN,0.0
10757,2004,6,14,930,0.0,11.3,0.0
10758,2004,6,15,NaN,0.0,NaN,0.0
10759,2004,6,16,NaN,0.0,NaN,0.0
10760,2004,6,17,1400,0.0,11.2,0.0
10761,2004,6,18,810,0.0,10.1,0.0
10762,2004,6,19,NaN,0.0,NaN,0.0
10763,2004,6,20,930,0.0,12.8,0.0
10764,2004,6,21,NaN,0.0,NaN,0.0
10765,2004,6,22,1320,0.0,12.4,0.0
10766,2004,6,23,NaN,0.0,NaN,0.0
10767,2004,6,24,1340,0.0,14.3,0.0
10768,2004,6,25,845,0.0,14.1,0.0
10769,2004,6,26,NaN,0.0,NaN,0.0
10770,2004,6,27,NaN,0.0,NaN,0.0
10771,2004,6,28,1520,2.0,12.2,2.0
10772,2004,6,29,NaN,0.0,NaN,0.0
10773,2004,6,30,NaN,0.0,NaN,0.0
10774,2004,7,1,1330,0.0,13.8,0.0
10775,2004,7,2,930,0.0,12.4,0.0
10776,2004,7,3,NaN,0.0,NaN,0.0
10777,2004,7,4,NaN,0.0,NaN,0.0
10778,2004,7,5,NaN,0.0,NaN,0.0
10779,2004,7,6,930,2.0,12.9,0.0
10780,2004,7,7,1000,0.0,12.4,0.0
10781,2004,7,8,800,0.0,11.3,0.0
10782,2004,7,9,830,0.0,11.5,0.0
10783,2004,7,10,NaN,0.0,NaN,0.0
10784,2004,7,11,NaN,0.0,NaN,0.0
10785,2004,7,12,915,0.0,12.2,0.0
10786,2004,7,13,NaN,0.0,NaN,0.0
10787,2004,7,14,925,0.0,12.8,0.0
10788,2004,7,15,NaN,0.0,NaN,0.0
10789,2004,7,16,930,0.0,13.0,0.0
10790,2004,7,17,NaN,0.0,NaN,0.0
10791,2004,7,18,NaN,0.0,NaN,0.0
10792,2004,7,19,820,0.0,16.2,0.0
10793,2004,7,20,NaN,0.0,NaN,0.0
10794,2004,7,21,830,0.0,12.8,0.0
10795,2004,7,22,NaN,0.0,NaN,0.0
10796,2004,7,23,NaN,0.0,NaN,0.0
10797,2004,7,24,NaN,0.0,NaN,0.0
10798,2004,7,25,NaN,0.0,NaN,0.0
10799,2004,7,26,800,0.0,11.9,0.0
10800,2004,7,27,NaN,0.0,NaN,0.0
10801,2004,7,28,800,0.0,12.7,0.0
10802,2004,7,29,800,0.0,13.3,0.0
10803,2004,7,30,NaN,0.0,NaN,0.0
10804,2004,7,31,NaN,0.0,NaN,0.0
10805,2004,8,1,NaN,0.0,NaN,0.0
10806,2004,8,2,NaN,0.0,NaN,0.0
10807,2004,8,3,NaN,0.0,NaN,0.0
10808,2004,8,4,NaN,0.0,NaN,0.0
10809,2004,8,5,NaN,0.0,NaN,0.0
10810,2004,8,6,NaN,0.0,NaN,0.0
10811,2004,8,7,NaN,0.0,NaN,0.0
10812,2004,8,8,1200,2.0,14.5,0.0
10813,2004,8,9,930,0.0,14.2,0.0
10814,2004,8,10,NaN,0.0,NaN,0.0
10815,2004,8,11,900,0.0,14.3,0.0
10816,2004,8,12,NaN,0.0,NaN,0.0
10817,2004,8,13,NaN,0.0,NaN,0.0
10818,2004,8,14,NaN,0.0,NaN,0.0
10819,2004,8,15,NaN,0.0,NaN,0.0
10820,2004,8,16,NaN,0.0,NaN,0.0
10821,2004,8,17,815,0.0,13.9,0.0
10822,2004,8,18,800,0.0,12.5,0.0
10823,2004,8,19,NaN,0.0,NaN,0.0
10824,2004,8,20,830,0.0,13.5,0.0
10825,2004,8,21,NaN,0.0,NaN,0.0
10826,2004,8,22,NaN,0.0,NaN,0.0
10827,2004,8,23,1030,0.0,14.1,0.0
10828,2004,8,24,NaN,0.0,NaN,0.0
10829,2004,8,25,900,0.0,13.8,0.0
10830,2004,8,26,NaN,0.0,NaN,0.0
10831,2004,8,27,900,0.0,12.0,0.0
10832,2004,8,28,NaN,0.0,NaN,0.0
10833,2004,8,29,NaN,0.0,NaN,0.0
10834,2004,8,30,800,0.0,12.8,0.0
10835,2004,8,31,NaN,0.0,NaN,0.0
10836,2004,9,1,830,0.0,13.4,0.0
10837,2004,9,2,NaN,0.0,NaN,0.0
10838,2004,9,3,930,0.0,12.4,0.0
10839,2004,9,4,836,0.0,11.3,0.0
10840,2004,9,5,849,0.0,10.8,0.0
10841,2004,9,6,NaN,0.0,NaN,0.0
10842,2004,9,7,1305,0.0,12.3,0.0
10843,2004,9,8,830,0.0,12.3,0.0
10844,2004,9,9,1410,0.0,13.3,0.0
10845,2004,9,10,900,0.0,12.0,0.0
10846,2004,9,11,NaN,0.0,NaN,0.0
10847,2004,9,12,845,0.0,11.9,0.0
10848,2004,9,13,830,0.0,12.4,0.0
10849,2004,9,14,1330,0.0,12.6,0.0
10850,2004,9,15,800,0.0,11.3,0.0
10851,2004,9,16,1300,0.0,12.2,0.0
10852,2004,9,17,930,0.0,11.9,0.0
10853,2004,9,18,840,0.0,11.8,0.0
10854,2004,9,19,911,0.0,12.2,0.0
10855,2004,9,20,830,0.0,12.2,0.0
10856,2004,9,21,1320,0.0,13.4,0.0
10857,2004,9,22,1300,0.0,13.7,0.0
10858,2004,9,23,NaN,0.0,NaN,0.0
10859,2004,9,24,1000,0.0,12.3,0.0
10860,2004,9,25,NaN,0.0,NaN,0.0
10861,2004,9,26,NaN,0.0,NaN,0.0
10862,2004,9,27,NaN,0.0,NaN,0.0
10863,2004,9,28,1310,0.0,12.2,0.0
10864,2004,9,29,1200,0.0,12.3,0.0
10865,2004,9,30,1135,0.0,11.6,0.0
10866,2004,10,1,NaN,0.0,NaN,0.0
10867,2004,10,2,900,0.0,12.1,0.0
10868,2004,10,3,827,0.0,NaN,0.0
10869,2004,10,4,1000,0.0,12.7,0.0
10870,2004,10,5,1240,0.0,12.4,0.0
10871,2004,10,6,1230,0.0,13.9,0.0
10872,2004,10,7,1320,0.0,12.9,0.0
10873,2004,10,8,930,0.0,12.0,0.0
10874,2004,10,9,909,0.0,NaN,0.0
10875,2004,10,10,850,0.0,12.0,0.0
10876,2004,10,11,1100,0.0,12.7,0.0
10877,2004,10,12,1300,0.0,12.5,0.0
10878,2004,10,13,1200,0.0,13.2,0.0
10879,2004,10,14,NaN,0.0,NaN,0.0
10880,2004,10,15,NaN,0.0,NaN,0.0
10881,2004,10,16,1220,0.0,12.6,0.0
10882,2004,10,17,NaN,0.0,NaN,0.0
10883,2004,10,18,NaN,0.0,NaN,0.0
10884,2004,10,19,1300,0.0,12.2,0.0
10885,2004,10,20,NaN,0.0,NaN,0.0
10886,2004,10,21,1315,0.0,12.7,0.0
10887,2004,10,22,1330,0.0,12.2,0.0
10888,2004,10,23,NaN,0.0,NaN,0.0
10889,2004,10,24,843,0.0,11.7,0.0
10890,2004,10,25,1030,0.0,12.3,0.0
10891,2004,10,26,1330,0.0,12.5,0.0
10892,2004,10,27,900,0.0,12.6,0.0
10893,2004,10,28,NaN,0.0,NaN,0.0
10894,2004,10,29,1300,0.0,13.3,0.0
10895,2004,10,30,1100,0.0,NaN,0.0
10896,2004,10,31,1200,0.0,NaN,0.0
10897,2004,11,1,1230,0.0,12.7,0.0
10898,2004,11,2,1430,0.0,12.0,0.0
10899,2004,11,3,NaN,0.0,NaN,0.0
10900,2004,11,4,1430,0.0,11.3,0.0
10901,2004,11,5,NaN,0.0,NaN,0.0
10902,2004,11,6,930,0.0,10.5,0.0
10903,2004,11,7,NaN,0.0,NaN,0.0
10904,2004,11,8,900,0.0,11.2,0.0
10905,2004,11,9,NaN,0.0,NaN,0.0
10906,2004,11,10,1000,0.0,11.0,0.0
10907,2004,11,11,NaN,0.0,NaN,0.0
10908,2004,11,12,NaN,0.0,NaN,0.0
10909,2004,11,13,945,0.0,11.5,0.0
10910,2004,11,14,1008,0.0,11.5,0.0
10911,2004,11,15,930,0.0,12.2,0.0
10912,2004,11,16,1400,0.0,11.5,0.0
10913,2004,11,17,1000,0.0,12.2,0.0
10914,2004,11,18,1500,0.0,11.6,0.0
10915,2004,11,19,1335,0.0,11.8,0.0
10916,2004,11,20,NaN,0.0,NaN,0.0
10917,2004,11,21,NaN,0.0,NaN,0.0
10918,2004,11,22,930,0.0,10.7,0.0
10919,2004,11,23,NaN,0.0,NaN,0.0
10920,2004,11,24,NaN,0.0,NaN,0.0
10921,2004,11,25,NaN,0.0,NaN,0.0
10922,2004,11,26,NaN,0.0,NaN,0.0
10923,2004,11,27,NaN,0.0,NaN,0.0
10924,2004,11,28,NaN,0.0,NaN,0.0
10925,2004,11,29,NaN,0.0,NaN,0.0
10926,2004,11,30,1400,0.0,10.3,0.0
10927,2004,12,1,1100,0.0,10.8,0.0
10928,2004,12,2,1430,0.0,10.0,0.0
10929,2004,12,3,NaN,0.0,NaN,0.0
10930,2004,12,4,1012,2.0,NaN,0.0
10931,2004,12,5,945,0.0,9.7,0.0
10932,2004,12,6,900,0.0,10.0,0.0
10933,2004,12,7,1530,0.0,NaN,0.0
10934,2004,12,8,930,0.0,11.3,2.0
10935,2004,12,9,1430,0.0,11.2,0.0
10936,2004,12,10,NaN,0.0,NaN,0.0
10937,2004,12,11,NaN,0.0,NaN,0.0
10938,2004,12,12,NaN,0.0,NaN,0.0
10939,2004,12,13,1100,0.0,12.2,0.0
10940,2004,12,14,NaN,0.0,NaN,0.0
10941,2004,12,15,930,0.0,11.2,0.0
10942,2004,12,16,1400,0.0,11.6,0.0
10943,2004,12,17,1332,0.0,11.8,0.0
10944,2004,12,18,NaN,0.0,NaN,0.0
10945,2004,12,19,NaN,0.0,NaN,0.0
10946,2004,12,20,1005,0.0,10.9,0.0
10947,2004,12,21,NaN,0.0,NaN,0.0
10948,2004,12,22,1000,0.0,10.5,0.0
10949,2004,12,23,NaN,0.0,NaN,0.0
10950,2004,12,24,NaN,0.0,NaN,0.0
10951,2004,12,25,NaN,0.0,NaN,0.0
10952,2004,12,26,NaN,0.0,NaN,0.0
10953,2004,12,27,NaN,0.0,NaN,0.0
10954,2004,12,28,NaN,0.0,NaN,0.0
10955,2004,12,29,NaN,0.0,NaN,0.0
10956,2004,12,30,NaN,0.0,NaN,0.0
10957,2004,12,31,NaN,0.0,NaN,0.0
10958,2005,1,1,NaN,0.0,NaN,0.0
10959,2005,1,2,NaN,0.0,NaN,0.0
10960,2005,1,3,930,0.0,10.1,0.0
10961,2005,1,4,NaN,0.0,NaN,0.0
10962,2005,1,5,900,0.0,10.3,0.0
10963,2005,1,6,NaN,0.0,NaN,0.0
10964,2005,1,7,NaN,0.0,NaN,0.0
10965,2005,1,8,NaN,0.0,NaN,0.0
10966,2005,1,9,NaN,0.0,NaN,0.0
10967,2005,1,10,930,0.0,10.8,0.0
10968,2005,1,11,NaN,0.0,NaN,0.0
10969,2005,1,12,1000,0.0,10.8,0.0
10970,2005,1,13,NaN,0.0,NaN,0.0
10971,2005,1,14,NaN,0.0,NaN,0.0
10972,2005,1,15,NaN,0.0,NaN,0.0
10973,2005,1,16,NaN,0.0,NaN,0.0
10974,2005,1,17,NaN,0.0,NaN,0.0
10975,2005,1,18,NaN,0.0,NaN,0.0
10976,2005,1,19,800,0.0,11.8,0.0
10977,2005,1,20,1400,0.0,12.3,0.0
10978,2005,1,21,1230,0.0,12.4,0.0
10979,2005,1,22,945,0.0,11.5,0.0
10980,2005,1,23,1000,0.0,11.8,0.0
10981,2005,1,24,830,0.0,11.6,0.0
10982,2005,1,25,NaN,0.0,NaN,0.0
10983,2005,1,26,830,0.0,11.9,0.0
10984,2005,1,27,1230,0.0,12.4,0.0
10985,2005,1,28,1000,0.0,11.3,0.0
10986,2005,1,29,1207,0.0,11.2,0.0
10987,2005,1,30,930,0.0,11.2,0.0
10988,2005,1,31,800,0.0,11.2,0.0
10989,2005,2,1,NaN,0.0,NaN,0.0
10990,2005,2,2,830,0.0,11.8,0.0
10991,2005,2,3,1200,0.0,13.0,0.0
10992,2005,2,4,1000,0.0,12.0,0.0
10993,2005,2,5,1000,0.0,11.4,0.0
10994,2005,2,6,NaN,0.0,NaN,0.0
10995,2005,2,7,800,0.0,11.0,0.0
10996,2005,2,8,NaN,0.0,NaN,0.0
10997,2005,2,9,830,0.0,10.9,0.0
10998,2005,2,10,1200,0.0,11.7,0.0
10999,2005,2,11,1030,0.0,11.1,0.0
11000,2005,2,12,930,0.0,11.4,0.0
11001,2005,2,13,NaN,0.0,NaN,0.0
11002,2005,2,14,800,0.0,11.2,0.0
11003,2005,2,15,NaN,0.0,NaN,0.0
11004,2005,2,16,830,0.0,11.6,0.0
11005,2005,2,17,1200,0.0,13.5,0.0
11006,2005,2,18,NaN,0.0,NaN,0.0
11007,2005,2,19,NaN,0.0,NaN,0.0
11008,2005,2,20,930,0.0,11.3,0.0
11009,2005,2,21,830,0.0,11.8,0.0
11010,2005,2,22,NaN,0.0,NaN,0.0
11011,2005,2,23,830,0.0,11.7,0.0
11012,2005,2,24,1130,0.0,11.9,0.0
11013,2005,2,25,1200,0.0,11.9,0.0
11014,2005,2,26,NaN,0.0,NaN,0.0
11015,2005,2,27,NaN,0.0,NaN,0.0
11016,2005,2,28,830,0.0,11.8,0.0
11017,2005,3,1,NaN,0.0,NaN,0.0
11018,2005,3,2,830,0.0,12.2,0.0
11019,2005,3,3,1300,0.0,14.1,0.0
11020,2005,3,4,1030,0.0,12.5,0.0
