,YEAR,MONTH,DAY,TIME_PST,FLAG_DAY_TIME,SURF_TEMP_C,FLAG_TEMP
10004,2000,5,24,830,0.0,10.0,0.0
10005,2000,5,25,1330,0.0,14.5,0.0
10006,2000,5,26,1500,0.0,12.0,0.0
10007,2000,5,27,NaN,0.0,NaN,0.0
10008,2000,5,28,NaN,0.0,NaN,0.0
10009,2000,5,29,NaN,0.0,NaN,0.0
10010,2000,5,30,1130,0.0,11.8,0.0
10011,2000,5,31,900,0.0,14.0,0.0
10012,2000,6,1,1300,0.0,11.5,0.0
10013,2000,6,2,1100,0.0,10.0,0.0
10014,2000,6,3,NaN,0.0,NaN,0.0
10015,2000,6,4,NaN,0.0,NaN,0.0
10016,2000,6,5,1000,0.0,14.0,0.0
10017,2000,6,6,1100,0.0,12.5,0.0
10018,2000,6,7,630,0.0,12.5,0.0
10019,2000,6,8,1000,0.0,13.5,0.0
10020,2000,6,9,NaN,0.0,NaN,0.0
10021,2000,6,10,NaN,0.0,NaN,0.0
10022,2000,6,11,NaN,0.0,NaN,0.0
10023,2000,6,12,1230,0.0,12.2,0.0
10024,2000,6,13,900,0.0,12.0,0.0
10025,2000,6,14,1230,0.0,11.0,0.0
10026,2000,6,15,900,0.0,10.5,0.0
10027,2000,6,16,1030,2.0,10.0,0.0
10028,2000,6,17,NaN,0.0,NaN,0.0
10029,2000,6,18,NaN,0.0,NaN,0.0
10030,2000,6,19,1200,0.0,11.0,2.0
10031,2000,6,20,1500,0.0,11.0,2.0
10032,2000,6,21,800,0.0,11.0,0.0
10033,2000,6,22,1300,0.0,11.0,0.0
10034,2000,6,23,NaN,0.0,NaN,0.0
10035,2000,6,24,NaN,0.0,NaN,0.0
10036,2000,6,25,NaN,0.0,NaN,0.0
10037,2000,6,26,1000,2.0,14.0,0.0
10038,2000,6,27,1030,0.0,15.0,0.0
10039,2000,6,28,900,0.0,NaN,0.0
10040,2000,6,29,900,2.0,12.8,0.0
10041,2000,6,30,1530,0.0,14.0,0.0
10042,2000,7,1,NaN,0.0,NaN,0.0
10043,2000,7,2,NaN,0.0,NaN,0.0
10044,2000,7,3,NaN,0.0,NaN,0.0
10045,2000,7,4,NaN,0.0,NaN,0.0
10046,2000,7,5,NaN,0.0,NaN,0.0
10047,2000,7,6,NaN,0.0,NaN,0.0
10048,2000,7,7,NaN,0.0,NaN,0.0
10049,2000,7,8,NaN,0.0,NaN,0.0
10050,2000,7,9,NaN,0.0,NaN,0.0
10051,2000,7,10,NaN,0.0,NaN,0.0
10052,2000,7,11,NaN,0.0,NaN,0.0
10053,2000,7,12,1030,0.0,NaN,0.0
10054,2000,7,13,NaN,0.0,NaN,0.0
10055,2000,7,14,NaN,0.0,NaN,0.0
10056,2000,7,15,NaN,0.0,NaN,0.0
10057,2000,7,16,NaN,0.0,NaN,0.0
10058,2000,7,17,1100,0.0,NaN,0.0
10059,2000,7,18,NaN,0.0,NaN,0.0
10060,2000,7,19,NaN,0.0,NaN,0.0
10061,2000,7,20,NaN,0.0,NaN,0.0
10062,2000,7,21,NaN,0.0,NaN,0.0
10063,2000,7,22,NaN,0.0,NaN,0.0
10064,2000,7,23,NaN,0.0,NaN,0.0
10065,2000,7,24,NaN,0.0,NaN,0.0
10066,2000,7,25,NaN,0.0,NaN,0.0
10067,2000,7,26,NaN,0.0,NaN,0.0
10068,2000,7,27,NaN,0.0,NaN,0.0
10069,2000,7,28,NaN,0.0,NaN,0.0
10070,2000,7,29,NaN,0.0,NaN,0.0
10071,2000,7,30,NaN,0.0,NaN,0.0
10072,2000,7,31,NaN,0.0,NaN,0.0
10073,2000,8,1,NaN,0.0,NaN,0.0
10074,2000,8,2,1030,0.0,11.0,0.0
10075,2000,8,3,NaN,0.0,NaN,0.0
10076,2000,8,4,915,2.0,12.0,0.0
10077,2000,8,5,NaN,0.0,NaN,0.0
10078,2000,8,6,NaN,0.0,NaN,0.0
10079,2000,8,7,1100,0.0,11.9,0.0
10080,2000,8,8,NaN,0.0,NaN,0.0
10081,2000,8,9,NaN,0.0,NaN,0.0
10082,2000,8,10,NaN,0.0,NaN,0.0
10083,2000,8,11,NaN,0.0,NaN,0.0
10084,2000,8,12,NaN,0.0,NaN,0.0
10085,2000,8,13,NaN,0.0,NaN,0.0
10086,2000,8,14,NaN,0.0,NaN,0.0
10087,2000,8,15,NaN,0.0,NaN,0.0
10088,2000,8,16,NaN,0.0,NaN,0.0
10089,2000,8,17,NaN,0.0,NaN,0.0
10090,2000,8,18,NaN,0.0,NaN,0.0
10091,2000,8,19,NaN,0.0,NaN,0.0
10092,2000,8,20,NaN,0.0,NaN,0.0
10093,2000,8,21,NaN,0.0,NaN,0.0
10094,2000,8,22,1230,0.0,12.8,0.0
10095,2000,8,23,1230,0.0,13.0,0.0
10096,2000,8,24,1230,0.0,14.0,0.0
10097,2000,8,25,1100,0.0,14.0,2.0
10098,2000,8,26,NaN,0.0,NaN,0.0
10099,2000,8,27,NaN,0.0,NaN,0.0
10100,2000,8,28,1300,0.0,12.5,0.0
10101,2000,8,29,NaN,0.0,NaN,0.0
10102,2000,8,30,NaN,0.0,NaN,0.0
10103,2000,8,31,NaN,0.0,NaN,0.0
10104,2000,9,1,NaN,0.0,NaN,0.0
10105,2000,9,2,NaN,0.0,NaN,0.0
10106,2000,9,3,NaN,0.0,NaN,0.0
10107,2000,9,4,NaN,0.0,NaN,0.0
10108,2000,9,5,NaN,0.0,NaN,0.0
10109,2000,9,6,NaN,0.0,NaN,0.0
10110,2000,9,7,NaN,0.0,NaN,0.0
10111,2000,9,8,NaN,0.0,NaN,0.0
10112,2000,9,9,NaN,0.0,NaN,0.0
10113,2000,9,10,830,0.0,11.9,0.0
10114,2000,9,11,1100,0.0,12.5,0.0
10115,2000,9,12,1500,0.0,13.8,0.0
10116,2000,9,13,NaN,0.0,NaN,0.0
10117,2000,9,14,1530,0.0,14.0,0.0
10118,2000,9,15,NaN,0.0,NaN,0.0
10119,2000,9,16,930,0.0,13.5,0.0
10120,2000,9,17,NaN,0.0,NaN,0.0
10121,2000,9,18,1200,0.0,14.5,0.0
10122,2000,9,19,NaN,0.0,NaN,0.0
10123,2000,9,20,NaN,0.0,NaN,0.0
10124,2000,9,21,1500,0.0,NaN,0.0
10125,2000,9,22,NaN,0.0,NaN,0.0
10126,2000,9,23,840,0.0,12.3,0.0
10127,2000,9,24,1500,0.0,14.0,0.0
10128,2000,9,25,1400,0.0,14.5,0.0
10129,2000,9,26,NaN,0.0,NaN,0.0
10130,2000,9,27,NaN,0.0,NaN,0.0
10131,2000,9,28,NaN,0.0,NaN,0.0
10132,2000,9,29,1330,0.0,NaN,0.0
10133,2000,9,30,930,0.0,12.2,0.0
10134,2000,10,1,1100,0.0,NaN,0.0
10135,2000,10,2,1130,0.0,11.5,0.0
10136,2000,10,3,1100,0.0,NaN,0.0
10137,2000,10,4,1100,0.0,NaN,0.0
10138,2000,10,5,1100,0.0,NaN,0.0
10139,2000,10,6,1000,0.0,11.5,0.0
10140,2000,10,7,1530,0.0,NaN,0.0
10141,2000,10,8,1500,0.0,NaN,0.0
10142,2000,10,9,1130,0.0,11.3,0.0
10143,2000,10,10,1300,0.0,11.8,0.0
10144,2000,10,11,1100,0.0,NaN,0.0
10145,2000,10,12,1100,0.0,NaN,0.0
10146,2000,10,13,1100,0.0,NaN,0.0
10147,2000,10,14,930,0.0,11.0,0.0
10148,2000,10,15,1100,0.0,NaN,0.0
10149,2000,10,16,1100,0.0,NaN,0.0
10150,2000,10,17,1100,0.0,NaN,0.0
10151,2000,10,18,1445,2.0,12.0,0.0
10152,2000,10,19,1100,0.0,NaN,0.0
10153,2000,10,20,1100,0.0,NaN,0.0
10154,2000,10,21,1000,0.0,11.5,0.0
10155,2000,10,22,1100,0.0,NaN,0.0
10156,2000,10,23,1200,0.0,11.5,0.0
10157,2000,10,24,1100,0.0,NaN,0.0
10158,2000,10,25,1100,0.0,NaN,0.0
10159,2000,10,26,1100,0.0,NaN,0.0
10160,2000,10,27,1100,0.0,NaN,0.0
10161,2000,10,28,1100,0.0,NaN,0.0
10162,2000,10,29,1200,0.0,NaN,0.0
10163,2000,10,30,1500,0.0,12.0,0.0
10164,2000,10,31,1200,0.0,NaN,0.0
10165,2000,11,1,1200,0.0,NaN,0.0
10166,2000,11,2,1200,0.0,NaN,0.0
10167,2000,11,3,1200,0.0,NaN,0.0
10168,2000,11,4,1600,0.0,12.0,0.0
10169,2000,11,5,1030,0.0,11.2,0.0
10170,2000,11,6,1300,0.0,11.5,0.0
10171,2000,11,7,1200,0.0,NaN,0.0
10172,2000,11,8,1200,0.0,NaN,0.0
10173,2000,11,9,1200,0.0,NaN,0.0
10174,2000,11,10,1200,0.0,NaN,0.0
10175,2000,11,11,1200,0.0,NaN,0.0
10176,2000,11,12,1200,0.0,NaN,0.0
10177,2000,11,13,1230,0.0,9.5,0.0
10178,2000,11,14,1200,0.0,NaN,0.0
10179,2000,11,15,1200,0.0,NaN,0.0
10180,2000,11,16,1200,0.0,NaN,0.0
10181,2000,11,17,1200,0.0,NaN,0.0
10182,2000,11,18,1200,0.0,NaN,0.0
10183,2000,11,19,1200,0.0,NaN,0.0
10184,2000,11,20,1200,0.0,NaN,0.0
10185,2000,11,21,1200,0.0,NaN,0.0
10186,2000,11,22,1200,0.0,NaN,0.0
10187,2000,11,23,1200,0.0,NaN,0.0
10188,2000,11,24,1200,0.0,NaN,0.0
10189,2000,11,25,1200,0.0,NaN,0.0
10190,2000,11,26,1000,0.0,NaN,0.0
10191,2000,11,27,1200,0.0,NaN,0.0
10192,2000,11,28,1600,2.0,11.0,3.0
10193,2000,11,29,1430,0.0,11.0,0.0
10194,2000,11,30,1500,0.0,11.0,0.0
10195,2000,12,1,1500,0.0,NaN,0.0
10196,2000,12,2,1500,0.0,12.0,0.0
10197,2000,12,3,1300,0.0,NaN,0.0
10198,2000,12,4,1230,0.0,13.0,0.0
10199,2000,12,5,1400,0.0,13.0,0.0
10200,2000,12,6,1500,0.0,12.2,0.0
10201,2000,12,7,1600,0.0,12.0,0.0
10202,2000,12,8,1200,0.0,NaN,0.0
10203,2000,12,9,1200,0.0,12.1,0.0
10204,2000,12,10,1100,0.0,11.9,0.0
10205,2000,12,11,1230,0.0,11.0,0.0
10206,2000,12,12,1600,0.0,11.2,0.0
10207,2000,12,13,1200,0.0,NaN,0.0
10208,2000,12,14,1600,0.0,11.5,0.0
10209,2000,12,15,1200,0.0,NaN,0.0
10210,2000,12,16,1100,0.0,11.5,0.0
10211,2000,12,17,NaN,0.0,NaN,0.0
10212,2000,12,18,1230,2.0,12.0,0.0
10213,2000,12,19,1230,0.0,11.6,0.0
10214,2000,12,20,NaN,0.0,NaN,0.0
10215,2000,12,21,NaN,0.0,NaN,0.0
10216,2000,12,22,NaN,0.0,NaN,0.0
10217,2000,12,23,NaN,0.0,NaN,0.0
10218,2000,12,24,NaN,0.0,NaN,0.0
10219,2000,12,25,NaN,0.0,NaN,0.0
10220,2000,12,26,NaN,0.0,NaN,0.0
10221,2000,12,27,NaN,0.0,NaN,0.0
10222,2000,12,28,NaN,0.0,NaN,0.0
10223,2000,12,29,NaN,0.0,NaN,0.0
10224,2000,12,30,NaN,0.0,NaN,0.0
10225,2000,12,31,NaN,0.0,NaN,0.0
10226,2001,1,1,NaN,0.0,NaN,0.0
10227,2001,1,2,NaN,0.0,NaN,0.0
10228,2001,1,3,NaN,0.0,NaN,0.0
10229,2001,1,4,NaN,0.0,NaN,0.0
10230,2001,1,5,NaN,0.0,NaN,0.0
10231,2001,1,6,NaN,0.0,NaN,0.0
10232,2001,1,7,NaN,0.0,NaN,0.0
10233,2001,1,8,NaN,0.0,NaN,0.0
10234,2001,1,9,NaN,0.0,NaN,0.0
10235,2001,1,10,NaN,0.0,NaN,0.0
10236,2001,1,11,NaN,0.0,NaN,0.0
10237,2001,1,12,NaN,0.0,NaN,0.0
10238,2001,1,13,NaN,0.0,NaN,0.0
10239,2001,1,14,NaN,0.0,NaN,0.0
10240,2001,1,15,NaN,0.0,NaN,0.0
10241,2001,1,16,NaN,0.0,NaN,0.0
10242,2001,1,17,NaN,0.0,NaN,0.0
10243,2001,1,18,NaN,0.0,NaN,0.0
10244,2001,1,19,NaN,0.0,NaN,0.0
10245,2001,1,20,NaN,0.0,NaN,0.0
10246,2001,1,21,NaN,0.0,NaN,0.0
10247,2001,1,22,NaN,0.0,NaN,0.0
10248,2001,1,23,NaN,0.0,NaN,0.0
10249,2001,1,24,NaN,0.0,NaN,0.0
10250,2001,1,25,NaN,0.0,NaN,0.0
10251,2001,1,26,1230,0.0,11.2,0.0
10252,2001,1,27,1600,0.0,11.7,0.0
10253,2001,1,28,NaN,0.0,NaN,0.0
10254,2001,1,29,NaN,0.0,NaN,0.0
10255,2001,1,30,1200,0.0,9.9,0.0
10256,2001,1,31,NaN,0.0,NaN,0.0
10257,2001,2,1,900,0.0,9.9,0.0
10258,2001,2,2,1330,2.0,11.4,0.0
10259,2001,2,3,1000,0.0,11.5,0.0
10260,2001,2,4,NaN,0.0,NaN,0.0
10261,2001,2,5,NaN,0.0,NaN,0.0
10262,2001,2,6,1030,0.0,11.0,0.0
10263,2001,2,7,1200,0.0,10.5,0.0
10264,2001,2,8,830,0.0,8.6,0.0
10265,2001,2,9,1530,0.0,8.6,0.0
10266,2001,2,10,1000,0.0,NaN,0.0
10267,2001,2,11,1000,0.0,8.6,0.0
10268,2001,2,12,1400,0.0,14.0,0.0
10269,2001,2,13,1130,0.0,10.5,0.0
10270,2001,2,14,1200,0.0,10.7,0.0
10271,2001,2,15,NaN,0.0,NaN,0.0
10272,2001,2,16,1230,0.0,10.1,0.0
10273,2001,2,17,1530,0.0,9.7,0.0
10274,2001,2,18,1300,0.0,11.2,0.0
10275,2001,2,19,930,0.0,10.8,0.0
10276,2001,2,20,1030,0.0,9.8,0.0
10277,2001,2,21,1200,0.0,11.2,0.0
10278,2001,2,22,1000,0.0,NaN,0.0
10279,2001,2,23,1530,0.0,9.9,0.0
10280,2001,2,24,1030,0.0,NaN,0.0
10281,2001,2,25,1000,0.0,9.8,0.0
10282,2001,2,26,1000,0.0,10.1,0.0
10283,2001,2,27,1100,0.0,10.0,0.0
10284,2001,2,28,NaN,0.0,NaN,0.0
10285,2001,3,1,1000,0.0,9.7,0.0
10286,2001,3,2,1330,0.0,11.3,0.0
10287,2001,3,3,1600,0.0,9.9,0.0
10288,2001,3,4,1000,0.0,9.8,0.0
10289,2001,3,5,NaN,0.0,NaN,0.0
10290,2001,3,6,1200,0.0,11.8,0.0
10291,2001,3,7,1200,0.0,NaN,0.0
10292,2001,3,8,1030,0.0,10.0,0.0
10293,2001,3,9,NaN,0.0,NaN,0.0
10294,2001,3,10,1000,0.0,10.0,0.0
10295,2001,3,11,1600,0.0,10.3,0.0
10296,2001,3,12,900,0.0,13.0,0.0
10297,2001,3,13,1130,0.0,11.4,2.0
10298,2001,3,14,1230,0.0,11.1,0.0
10299,2001,3,15,830,0.0,9.8,0.0
10300,2001,3,16,1330,0.0,11.0,0.0
10301,2001,3,17,930,0.0,10.0,0.0
10302,2001,3,18,1530,0.0,11.8,0.0
10303,2001,3,19,1000,0.0,11.1,0.0
10304,2001,3,20,1100,2.0,10.1,0.0
10305,2001,3,21,NaN,0.0,NaN,0.0
10306,2001,3,22,NaN,0.0,NaN,0.0
10307,2001,3,23,NaN,0.0,NaN,0.0
10308,2001,3,24,1030,0.0,10.6,0.0
10309,2001,3,25,1030,0.0,12.1,0.0
10310,2001,3,26,1100,0.0,12.1,0.0
10311,2001,3,27,1000,0.0,10.5,0.0
10312,2001,3,28,1300,0.0,12.2,0.0
10313,2001,3,29,NaN,0.0,NaN,0.0
10314,2001,3,30,1000,0.0,11.4,0.0
10315,2001,3,31,1000,0.0,11.2,0.0
10316,2001,4,1,900,0.0,9.2,0.0
10317,2001,4,2,1230,0.0,11.7,0.0
10318,2001,4,3,1000,0.0,8.9,0.0
10319,2001,4,4,1600,0.0,10.2,0.0
10320,2001,4,5,815,0.0,9.2,0.0
10321,2001,4,6,NaN,0.0,NaN,0.0
10322,2001,4,7,1600,0.0,9.0,0.0
10323,2001,4,8,900,0.0,8.6,0.0
10324,2001,4,9,900,0.0,NaN,0.0
10325,2001,4,10,1100,0.0,9.0,0.0
10326,2001,4,11,NaN,0.0,NaN,0.0
10327,2001,4,12,815,0.0,8.4,0.0
10328,2001,4,13,1200,0.0,9.6,0.0
10329,2001,4,14,1330,0.0,9.4,0.0
10330,2001,4,15,930,0.0,10.3,0.0
10331,2001,4,16,1000,0.0,10.7,0.0
10332,2001,4,17,1000,0.0,10.9,0.0
10333,2001,4,18,NaN,0.0,NaN,0.0
10334,2001,4,19,730,0.0,10.0,0.0
10335,2001,4,20,1300,0.0,12.2,0.0
10336,2001,4,21,NaN,0.0,NaN,0.0
10337,2001,4,22,900,0.0,10.1,0.0
10338,2001,4,23,1430,0.0,11.4,0.0
10339,2001,4,24,1030,0.0,11.4,0.0
10340,2001,4,25,630,0.0,9.9,0.0
10341,2001,4,26,830,0.0,10.1,0.0
10342,2001,4,27,1200,0.0,12.3,2.0
10343,2001,4,28,1500,0.0,11.6,0.0
10344,2001,4,29,1000,0.0,11.1,0.0
10345,2001,4,30,NaN,0.0,NaN,0.0
10346,2001,5,1,1100,0.0,11.0,0.0
10347,2001,5,2,1200,0.0,10.1,0.0
10348,2001,5,3,1000,0.0,NaN,0.0
10349,2001,5,4,1530,2.0,NaN,0.0
10350,2001,5,5,1300,0.0,9.0,0.0
10351,2001,5,6,NaN,0.0,NaN,0.0
10352,2001,5,7,NaN,0.0,NaN,0.0
10353,2001,5,8,1100,0.0,11.4,0.0
10354,2001,5,9,NaN,0.0,NaN,0.0
10355,2001,5,10,1100,2.0,NaN,0.0
10356,2001,5,11,1300,0.0,15.8,0.0
10357,2001,5,12,NaN,0.0,NaN,0.0
10358,2001,5,13,1100,0.0,14.3,0.0
10359,2001,5,14,1300,0.0,11.5,0.0
10360,2001,5,15,NaN,0.0,NaN,0.0
10361,2001,5,16,1500,0.0,14.4,0.0
10362,2001,5,17,NaN,0.0,NaN,0.0
10363,2001,5,18,1630,0.0,11.4,0.0
10364,2001,5,19,1030,0.0,11.5,0.0
10365,2001,5,20,NaN,0.0,NaN,0.0
10366,2001,5,21,830,0.0,10.7,0.0
10367,2001,5,22,1330,0.0,13.1,0.0
10368,2001,5,23,1405,0.0,13.0,0.0
10369,2001,5,24,900,0.0,11.4,0.0
10370,2001,5,25,1330,0.0,12.0,0.0
10371,2001,5,26,NaN,0.0,NaN,0.0
10372,2001,5,27,NaN,0.0,NaN,0.0
10373,2001,5,28,NaN,0.0,NaN,0.0
10374,2001,5,29,1330,0.0,13.8,0.0
10375,2001,5,30,900,0.0,12.8,0.0
10376,2001,5,31,830,0.0,11.0,0.0
10377,2001,6,1,930,0.0,9.5,0.0
10378,2001,6,2,NaN,0.0,NaN,0.0
10379,2001,6,3,NaN,0.0,NaN,0.0
10380,2001,6,4,NaN,0.0,NaN,0.0
10381,2001,6,5,NaN,0.0,NaN,0.0
10382,2001,6,6,900,0.0,11.3,0.0
10383,2001,6,7,NaN,0.0,NaN,0.0
10384,2001,6,8,1600,0.0,12.0,0.0
10385,2001,6,9,NaN,0.0,NaN,0.0
10386,2001,6,10,NaN,0.0,NaN,0.0
10387,2001,6,11,1330,0.0,11.5,0.0
10388,2001,6,12,NaN,0.0,NaN,0.0
10389,2001,6,13,1000,0.0,10.8,0.0
10390,2001,6,14,1100,0.0,13.2,0.0
10391,2001,6,15,900,0.0,9.8,0.0
10392,2001,6,16,NaN,0.0,NaN,0.0
10393,2001,6,17,NaN,0.0,NaN,0.0
10394,2001,6,18,1300,0.0,12.5,1.0
10395,2001,6,19,1300,0.0,11.3,0.0
10396,2001,6,20,900,0.0,10.1,0.0
10397,2001,6,21,930,0.0,10.3,0.0
10398,2001,6,22,900,0.0,9.8,0.0
10399,2001,6,23,NaN,0.0,NaN,0.0
10400,2001,6,24,NaN,0.0,NaN,0.0
10401,2001,6,25,1100,0.0,11.1,0.0
10402,2001,6,26,1400,0.0,11.6,0.0
10403,2001,6,27,900,0.0,12.6,0.0
10404,2001,6,28,1230,2.0,12.0,0.0
10405,2001,6,29,900,0.0,11.0,0.0
10406,2001,6,30,NaN,0.0,NaN,0.0
10407,2001,7,1,NaN,0.0,NaN,0.0
10408,2001,7,2,1000,0.0,12.2,0.0
10409,2001,7,3,1400,0.0,12.8,0.0
10410,2001,7,4,1030,0.0,12.1,0.0
10411,2001,7,5,1100,0.0,12.2,0.0
10412,2001,7,6,1600,0.0,12.1,0.0
10413,2001,7,7,NaN,0.0,NaN,0.0
10414,2001,7,8,NaN,0.0,NaN,0.0
10415,2001,7,9,930,0.0,12.8,0.0
10416,2001,7,10,900,0.0,13.5,0.0
10417,2001,7,11,1030,0.0,13.3,0.0
10418,2001,7,12,1200,0.0,12.1,0.0
10419,2001,7,13,1000,0.0,11.3,0.0
10420,2001,7,14,900,0.0,10.8,0.0
10421,2001,7,15,NaN,0.0,NaN,0.0
10422,2001,7,16,1400,0.0,12.1,2.0
10423,2001,7,17,1100,2.0,11.4,0.0
10424,2001,7,18,1200,0.0,11.4,0.0
10425,2001,7,19,1215,0.0,11.4,0.0
10426,2001,7,20,1215,0.0,11.3,0.0
10427,2001,7,21,NaN,0.0,NaN,0.0
10428,2001,7,22,NaN,0.0,NaN,0.0
10429,2001,7,23,1130,0.0,11.3,0.0
10430,2001,7,24,1030,0.0,11.5,0.0
10431,2001,7,25,1000,0.0,11.9,0.0
10432,2001,7,26,1030,0.0,11.7,0.0
10433,2001,7,27,1130,0.0,11.7,0.0
10434,2001,7,28,NaN,0.0,NaN,0.0
10435,2001,7,29,NaN,0.0,NaN,0.0
10436,2001,7,30,1200,0.0,11.6,0.0
10437,2001,7,31,1030,0.0,10.6,0.0
10438,2001,8,1,1000,0.0,10.0,0.0
10439,2001,8,2,930,0.0,11.3,0.0
10440,2001,8,3,NaN,0.0,NaN,0.0
10441,2001,8,4,NaN,0.0,NaN,0.0
10442,2001,8,5,NaN,0.0,NaN,0.0
10443,2001,8,6,1430,0.0,14.2,0.0
10444,2001,8,7,930,0.0,12.2,0.0
10445,2001,8,8,1100,0.0,12.6,0.0
10446,2001,8,9,900,0.0,12.2,0.0
10447,2001,8,10,1100,0.0,12.0,0.0
10448,2001,8,11,NaN,0.0,NaN,0.0
10449,2001,8,12,NaN,0.0,NaN,0.0
10450,2001,8,13,1030,0.0,13.1,0.0
10451,2001,8,14,NaN,0.0,NaN,0.0
10452,2001,8,15,NaN,0.0,NaN,0.0
10453,2001,8,16,930,0.0,13.0,0.0
10454,2001,8,17,1400,0.0,13.1,0.0
10455,2001,8,18,NaN,0.0,NaN,0.0
10456,2001,8,19,NaN,0.0,NaN,0.0
10457,2001,8,20,NaN,0.0,NaN,0.0
10458,2001,8,21,NaN,0.0,NaN,0.0
10459,2001,8,22,NaN,0.0,NaN,0.0
10460,2001,8,23,NaN,0.0,NaN,0.0
10461,2001,8,24,1100,0.0,12.9,0.0
10462,2001,8,25,NaN,0.0,NaN,0.0
10463,2001,8,26,NaN,0.0,NaN,0.0
10464,2001,8,27,1200,0.0,13.0,0.0
10465,2001,8,28,NaN,0.0,NaN,0.0
10466,2001,8,29,NaN,0.0,NaN,0.0
10467,2001,8,30,1300,0.0,13.1,0.0
10468,2001,8,31,1400,2.0,13.0,0.0
10469,2001,9,1,1100,0.0,12.8,0.0
10470,2001,9,2,900,0.0,11.6,0.0
10471,2001,9,3,NaN,0.0,NaN,0.0
10472,2001,9,4,1100,0.0,10.3,0.0
10473,2001,9,5,1400,0.0,10.5,0.0
10474,2001,9,6,1100,0.0,11.2,0.0
10475,2001,9,7,NaN,0.0,NaN,0.0
10476,2001,9,8,900,0.0,11.2,0.0
10477,2001,9,9,900,0.0,NaN,0.0
10478,2001,9,10,1200,2.0,11.1,0.0
10479,2001,9,11,1100,0.0,11.6,0.0
10480,2001,9,12,1400,0.0,11.7,0.0
10481,2001,9,13,1300,0.0,12.5,0.0
10482,2001,9,14,1400,0.0,12.5,0.0
10483,2001,9,15,900,0.0,12.2,0.0
10484,2001,9,16,900,0.0,11.6,0.0
10485,2001,9,17,830,0.0,11.7,0.0
10486,2001,9,18,1500,0.0,11.7,0.0
10487,2001,9,19,1330,0.0,11.6,0.0
10488,2001,9,20,1300,0.0,12.4,0.0
10489,2001,9,21,NaN,0.0,NaN,0.0
10490,2001,9,22,900,0.0,11.5,2.0
10491,2001,9,23,1000,0.0,12.2,0.0
10492,2001,9,24,1200,0.0,12.8,0.0
10493,2001,9,25,1100,0.0,13.9,0.0
10494,2001,9,26,1400,2.0,13.2,0.0
10495,2001,9,27,1300,2.0,13.4,0.0
10496,2001,9,28,1300,0.0,14.1,0.0
10497,2001,9,29,900,0.0,13.1,2.0
10498,2001,9,30,900,0.0,13.2,0.0
10499,2001,10,1,1100,0.0,13.5,0.0
10500,2001,10,2,1400,0.0,NaN,0.0
10501,2001,10,3,1400,0.0,14.5,0.0
10502,2001,10,4,1100,0.0,13.6,0.0
10503,2001,10,5,1400,0.0,14.1,0.0
10504,2001,10,6,900,0.0,13.4,0.0
10505,2001,10,7,900,0.0,13.1,0.0
10506,2001,10,8,1200,0.0,13.6,0.0
10507,2001,10,9,1300,0.0,12.6,0.0
10508,2001,10,10,1400,0.0,12.8,0.0
10509,2001,10,11,1130,0.0,12.5,0.0
10510,2001,10,12,1400,0.0,12.4,0.0
10511,2001,10,13,1030,0.0,12.2,0.0
10512,2001,10,14,900,0.0,10.5,0.0
10513,2001,10,15,1400,0.0,12.6,0.0
10514,2001,10,16,1130,0.0,11.2,0.0
10515,2001,10,17,1330,0.0,12.0,0.0
10516,2001,10,18,1300,0.0,12.2,0.0
10517,2001,10,19,1500,0.0,11.8,0.0
10518,2001,10,20,1130,0.0,10.5,0.0
10519,2001,10,21,1100,0.0,11.4,0.0
10520,2001,10,22,1200,0.0,11.4,0.0
10521,2001,10,23,1100,0.0,11.6,0.0
10522,2001,10,24,1330,0.0,11.3,0.0
10523,2001,10,25,900,0.0,9.9,0.0
10524,2001,10,26,1400,0.0,11.3,0.0
10525,2001,10,27,900,0.0,NaN,0.0
10526,2001,10,28,1000,0.0,10.5,0.0
10527,2001,10,29,1300,0.0,11.0,0.0
10528,2001,10,30,1200,0.0,11.2,0.0
10529,2001,10,31,1430,0.0,11.5,0.0
10530,2001,11,1,1430,0.0,12.4,0.0
10531,2001,11,2,NaN,0.0,NaN,0.0
10532,2001,11,3,1500,2.0,11.3,0.0
10533,2001,11,4,1000,0.0,11.0,0.0
10534,2001,11,5,1300,0.0,11.8,0.0
10535,2001,11,6,1330,0.0,10.9,0.0
10536,2001,11,7,1430,0.0,11.2,0.0
10537,2001,11,8,NaN,0.0,NaN,0.0
10538,2001,11,9,1530,0.0,10.9,0.0
10539,2001,11,10,1000,0.0,NaN,0.0
10540,2001,11,11,1015,0.0,NaN,0.0
10541,2001,11,12,1100,2.0,11.7,0.0
10542,2001,11,13,NaN,0.0,NaN,0.0
10543,2001,11,14,1430,0.0,12.5,0.0
10544,2001,11,15,1300,0.0,12.1,0.0
10545,2001,11,16,1300,0.0,12.5,0.0
10546,2001,11,17,1000,0.0,12.0,0.0
10547,2001,11,18,1030,0.0,11.9,0.0
10548,2001,11,19,1400,0.0,NaN,0.0
10549,2001,11,20,NaN,0.0,NaN,0.0
10550,2001,11,21,NaN,0.0,NaN,0.0
10551,2001,11,22,NaN,0.0,NaN,0.0
10552,2001,11,23,NaN,0.0,NaN,0.0
10553,2001,11,24,1000,0.0,NaN,0.0
10554,2001,11,25,1400,0.0,11.2,0.0
10555,2001,11,26,1300,0.0,11.8,0.0
